Time (s),Pitch (deg),kp,kd,Correction (deg)
3.5616378784179688,23.25,25.4,2.3,-20.0
3.5954532623291016,23.5625,25.4,2.3,-20.0
3.6127898693084717,24.625,25.4,2.3,-20.0
3.646986484527588,24.4375,25.4,2.3,-20.0
3.6626267433166504,22.5625,25.4,2.3,-20.0
3.697235584259033,21.8125,25.4,2.3,-20.0
3.733306646347046,18.625,25.4,2.3,-18.625
3.749568462371826,16.375,25.4,2.3,-16.375
3.763679027557373,14.9375,25.4,2.3,-14.9375
3.780867099761963,14.4375,25.4,2.3,-14.437499999999998
3.817620038986206,13.5,25.4,2.3,-13.5
3.8537862300872803,11.625,25.4,2.3,-11.625
3.869584083557129,9.8125,25.4,2.3,-9.8125
3.8835854530334473,8.4375,25.4,2.3,-8.4375
3.9017508029937744,7.8125,25.4,2.3,-7.812500000000001
3.9186666011810303,6.75,25.4,2.3,-6.75
3.9530463218688965,5.6875,25.4,2.3,-5.6875
3.9725959300994873,3.875,25.4,2.3,-3.875
4.006447792053223,2.5625,25.4,2.3,-2.5625
4.043612003326416,0.4375,25.4,2.3,-0.4375
4.059954881668091,-0.3125,25.4,2.3,0.3125
